GRID_ID,POLYGON,UPPER_LEFT_LATITUDE,UPPER_LEFT_LONGITUDE,UPPER_RIGHT_LATITUDE,UPPER_RIGHT_LONGITUDE,LOWER_RIGHT_LATITUDE,LOWER_RIGHT_LONGITUDE,LOWER_LEFT_LATITUDE,LOWER_LEFT_LONGITUDE
GR2_F2M14,"124.25 36.75,124.5 36.75,124.5 36.5,124.25 36.5,124.25 36.75",36.75,124.25,36.75,124.5,36.5,124.5,36.5,124.25
GR2_F2M23,"124.5 36.75,124.75 36.75,124.75 36.5,124.5 36.5,124.5 36.75",36.75,124.5,36.75,124.75,36.5,124.75,36.5,124.5
GR2_F2M24,"124.75 36.75,125 36.75,125 36.5,124.75 36.5,124.75 36.75",36.75,124.75,36.75,125.0,36.5,125.0,36.5,124.75
GR2_F2N13,"125 36.75,125.25 36.75,125.25 36.5,125 36.5,125 36.75",36.75,125.0,36.75,125.25,36.5,125.25,36.5,125.0
GR2_F2N14,"125.25 36.75,125.5 36.75,125.5 36.5,125.25 36.5,125.25 36.75",36.75,125.25,36.75,125.5,36.5,125.5,36.5,125.25
GR2_F2N23,"125.5 36.75,125.75 36.75,125.75 36.5,125.5 36.5,125.5 36.75",36.75,125.5,36.75,125.75,36.5,125.75,36.5,125.5
GR2_F2N24,"125.75 36.75,126 36.75,126 36.5,125.75 36.5,125.75 36.75",36.75,125.75,36.75,126.0,36.5,126.0,36.5,125.75
GR2_F2O13,"126 36.75,126.25 36.75,126.25 36.5,126 36.5,126 36.75",36.75,126.0,36.75,126.25,36.5,126.25,36.5,126.0
GR2_F2O14,"126.25 36.75,126.5 36.75,126.5 36.5,126.25 36.5,126.25 36.75",36.75,126.25,36.75,126.5,36.5,126.5,36.5,126.25
GR2_F2O23,"126.5 36.75,126.75 36.75,126.75 36.5,126.5 36.5,126.5 36.75",36.75,126.5,36.75,126.75,36.5,126.75,36.5,126.5
GR2_F2O24,"126.75 36.75,127 36.75,127 36.5,126.75 36.5,126.75 36.75",36.75,126.75,36.75,127.0,36.5,127.0,36.5,126.75
GR2_F2P13,"127 36.75,127.25 36.75,127.25 36.5,127 36.5,127 36.75",36.75,127.0,36.75,127.25,36.5,127.25,36.5,127.0
GR2_F2P14,"127.25 36.75,127.5 36.75,127.5 36.5,127.25 36.5,127.25 36.75",36.75,127.25,36.75,127.5,36.5,127.5,36.5,127.25
GR2_F2P23,"127.5 36.75,127.75 36.75,127.75 36.5,127.5 36.5,127.5 36.75",36.75,127.5,36.75,127.75,36.5,127.75,36.5,127.5
GR2_F2P24,"127.75 36.75,128 36.75,128 36.5,127.75 36.5,127.75 36.75",36.75,127.75,36.75,128.0,36.5,128.0,36.5,127.75
GR2_G1M13,"128 36.75,128.25 36.75,128.25 36.5,128 36.5,128 36.75",36.75,128.0,36.75,128.25,36.5,128.25,36.5,128.0
GR2_G1M14,"128.25 36.75,128.5 36.75,128.5 36.5,128.25 36.5,128.25 36.75",36.75,128.25,36.75,128.5,36.5,128.5,36.5,128.25
GR2_G1M23,"128.5 36.75,128.75 36.75,128.75 36.5,128.5 36.5,128.5 36.75",36.75,128.5,36.75,128.75,36.5,128.75,36.5,128.5
GR2_G1M24,"128.75 36.75,129 36.75,129 36.5,128.75 36.5,128.75 36.75",36.75,128.75,36.75,129.0,36.5,129.0,36.5,128.75
GR2_G1N13,"129 36.75,129.25 36.75,129.25 36.5,129 36.5,129 36.75",36.75,129.0,36.75,129.25,36.5,129.25,36.5,129.0
GR2_G1N14,"129.25 36.75,129.5 36.75,129.5 36.5,129.25 36.5,129.25 36.75",36.75,129.25,36.75,129.5,36.5,129.5,36.5,129.25
GR2_G1N23,"129.5 36.75,129.75 36.75,129.75 36.5,129.5 36.5,129.5 36.75",36.75,129.5,36.75,129.75,36.5,129.75,36.5,129.5
GR2_G1N24,"129.75 36.75,130 36.75,130 36.5,129.75 36.5,129.75 36.75",36.75,129.75,36.75,130.0,36.5,130.0,36.5,129.75
GR2_G1O13,"130 36.75,130.25 36.75,130.25 36.5,130 36.5,130 36.75",36.75,130.0,36.75,130.25,36.5,130.25,36.5,130.0
GR2_G1O14,"130.25 36.75,130.5 36.75,130.5 36.5,130.25 36.5,130.25 36.75",36.75,130.25,36.75,130.5,36.5,130.5,36.5,130.25
GR2_G1O23,"130.5 36.75,130.75 36.75,130.75 36.5,130.5 36.5,130.5 36.75",36.75,130.5,36.75,130.75,36.5,130.75,36.5,130.5
GR2_G1O24,"130.75 36.75,131 36.75,131 36.5,130.75 36.5,130.75 36.75",36.75,130.75,36.75,131.0,36.5,131.0,36.5,130.75
GR2_G1P13,"131 36.75,131.25 36.75,131.25 36.5,131 36.5,131 36.75",36.75,131.0,36.75,131.25,36.5,131.25,36.5,131.0
GR2_G1P14,"131.25 36.75,131.5 36.75,131.5 36.5,131.25 36.5,131.25 36.75",36.75,131.25,36.75,131.5,36.5,131.5,36.5,131.25
GR2_G1P23,"131.5 36.75,131.75 36.75,131.75 36.5,131.5 36.5,131.5 36.75",36.75,131.5,36.75,131.75,36.5,131.75,36.5,131.5
GR2_G1P24,"131.75 36.75,132 36.75,132 36.5,131.75 36.5,131.75 36.75",36.75,131.75,36.75,132.0,36.5,132.0,36.5,131.75
GR2_G2M13,"132 36.75,132.25 36.75,132.25 36.5,132 36.5,132 36.75",36.75,132.0,36.75,132.25,36.5,132.25,36.5,132.0
GR2_G2M14,"132.25 36.75,132.5 36.75,132.5 36.5,132.25 36.5,132.25 36.75",36.75,132.25,36.75,132.5,36.5,132.5,36.5,132.25
GR2_G2M23,"132.5 36.75,132.75 36.75,132.75 36.5,132.5 36.5,132.5 36.75",36.75,132.5,36.75,132.75,36.5,132.75,36.5,132.5
GR2_G2M24,"132.75 36.75,133 36.75,133 36.5,132.75 36.5,132.75 36.75",36.75,132.75,36.75,133.0,36.5,133.0,36.5,132.75
GR2_G2N13,"133 36.75,133.25 36.75,133.25 36.5,133 36.5,133 36.75",36.75,133.0,36.75,133.25,36.5,133.25,36.5,133.0
GR2_G2N14,"133.25 36.75,133.5 36.75,133.5 36.5,133.25 36.5,133.25 36.75",36.75,133.25,36.75,133.5,36.5,133.5,36.5,133.25
GR2_G2N23,"133.5 36.75,133.75 36.75,133.75 36.5,133.5 36.5,133.5 36.75",36.75,133.5,36.75,133.75,36.5,133.75,36.5,133.5
GR2_G2N24,"133.75 36.75,134 36.75,134 36.5,133.75 36.5,133.75 36.75",36.75,133.75,36.75,134.0,36.5,134.0,36.5,133.75
GR2_G2O13,"134 36.75,134.25 36.75,134.25 36.5,134 36.5,134 36.75",36.75,134.0,36.75,134.25,36.5,134.25,36.5,134.0
GR2_G2O14,"134.25 36.75,134.5 36.75,134.5 36.5,134.25 36.5,134.25 36.75",36.75,134.25,36.75,134.5,36.5,134.5,36.5,134.25
GR2_G2O23,"134.5 36.75,134.75 36.75,134.75 36.5,134.5 36.5,134.5 36.75",36.75,134.5,36.75,134.75,36.5,134.75,36.5,134.5
GR2_G2O24,"134.75 36.75,135 36.75,135 36.5,134.75 36.5,134.75 36.75",36.75,134.75,36.75,135.0,36.5,135.0,36.5,134.75
GR2_G2P13,"135 36.75,135.25 36.75,135.25 36.5,135 36.5,135 36.75",36.75,135.0,36.75,135.25,36.5,135.25,36.5,135.0
GR2_G2P14,"135.25 36.75,135.5 36.75,135.5 36.5,135.25 36.5,135.25 36.75",36.75,135.25,36.75,135.5,36.5,135.5,36.5,135.25
GR2_G2P23,"135.5 36.75,135.75 36.75,135.75 36.5,135.5 36.5,135.5 36.75",36.75,135.5,36.75,135.75,36.5,135.75,36.5,135.5
GR2_G2P24,"135.75 36.75,136 36.75,136 36.5,135.75 36.5,135.75 36.75",36.75,135.75,36.75,136.0,36.5,136.0,36.5,135.75
GR2_F1M31,"120 36.5,120.25 36.5,120.25 36.25,120 36.25,120 36.5",36.5,120.0,36.5,120.25,36.25,120.25,36.25,120.0
GR2_F1M32,"120.25 36.5,120.5 36.5,120.5 36.25,120.25 36.25,120.25 36.5",36.5,120.25,36.5,120.5,36.25,120.5,36.25,120.25
GR2_F1M41,"120.5 36.5,120.75 36.5,120.75 36.25,120.5 36.25,120.5 36.5",36.5,120.5,36.5,120.75,36.25,120.75,36.25,120.5
GR2_F1M42,"120.75 36.5,121 36.5,121 36.25,120.75 36.25,120.75 36.5",36.5,120.75,36.5,121.0,36.25,121.0,36.25,120.75
GR2_F1N31,"121 36.5,121.25 36.5,121.25 36.25,121 36.25,121 36.5",36.5,121.0,36.5,121.25,36.25,121.25,36.25,121.0
GR2_F1N32,"121.25 36.5,121.5 36.5,121.5 36.25,121.25 36.25,121.25 36.5",36.5,121.25,36.5,121.5,36.25,121.5,36.25,121.25
GR2_F1N41,"121.5 36.5,121.75 36.5,121.75 36.25,121.5 36.25,121.5 36.5",36.5,121.5,36.5,121.75,36.25,121.75,36.25,121.5
GR2_F1N42,"121.75 36.5,122 36.5,122 36.25,121.75 36.25,121.75 36.5",36.5,121.75,36.5,122.0,36.25,122.0,36.25,121.75
GR2_F1O31,"122 36.5,122.25 36.5,122.25 36.25,122 36.25,122 36.5",36.5,122.0,36.5,122.25,36.25,122.25,36.25,122.0
GR2_F1O32,"122.25 36.5,122.5 36.5,122.5 36.25,122.25 36.25,122.25 36.5",36.5,122.25,36.5,122.5,36.25,122.5,36.25,122.25
GR2_F1O41,"122.5 36.5,122.75 36.5,122.75 36.25,122.5 36.25,122.5 36.5",36.5,122.5,36.5,122.75,36.25,122.75,36.25,122.5
GR2_F1O42,"122.75 36.5,123 36.5,123 36.25,122.75 36.25,122.75 36.5",36.5,122.75,36.5,123.0,36.25,123.0,36.25,122.75
GR2_F1P31,"123 36.5,123.25 36.5,123.25 36.25,123 36.25,123 36.5",36.5,123.0,36.5,123.25,36.25,123.25,36.25,123.0
GR2_F1P32,"123.25 36.5,123.5 36.5,123.5 36.25,123.25 36.25,123.25 36.5",36.5,123.25,36.5,123.5,36.25,123.5,36.25,123.25
GR2_F1P41,"123.5 36.5,123.75 36.5,123.75 36.25,123.5 36.25,123.5 36.5",36.5,123.5,36.5,123.75,36.25,123.75,36.25,123.5
GR2_F1P42,"123.75 36.5,124 36.5,124 36.25,123.75 36.25,123.75 36.5",36.5,123.75,36.5,124.0,36.25,124.0,36.25,123.75
GR2_F2M31,"124 36.5,124.25 36.5,124.25 36.25,124 36.25,124 36.5",36.5,124.0,36.5,124.25,36.25,124.25,36.25,124.0
GR2_F2M32,"124.25 36.5,124.5 36.5,124.5 36.25,124.25 36.25,124.25 36.5",36.5,124.25,36.5,124.5,36.25,124.5,36.25,124.25
GR2_F2M41,"124.5 36.5,124.75 36.5,124.75 36.25,124.5 36.25,124.5 36.5",36.5,124.5,36.5,124.75,36.25,124.75,36.25,124.5
GR2_F2M42,"124.75 36.5,125 36.5,125 36.25,124.75 36.25,124.75 36.5",36.5,124.75,36.5,125.0,36.25,125.0,36.25,124.75
GR2_F2N31,"125 36.5,125.25 36.5,125.25 36.25,125 36.25,125 36.5",36.5,125.0,36.5,125.25,36.25,125.25,36.25,125.0
GR2_F2N32,"125.25 36.5,125.5 36.5,125.5 36.25,125.25 36.25,125.25 36.5",36.5,125.25,36.5,125.5,36.25,125.5,36.25,125.25
GR2_F2N41,"125.5 36.5,125.75 36.5,125.75 36.25,125.5 36.25,125.5 36.5",36.5,125.5,36.5,125.75,36.25,125.75,36.25,125.5
GR2_F2N42,"125.75 36.5,126 36.5,126 36.25,125.75 36.25,125.75 36.5",36.5,125.75,36.5,126.0,36.25,126.0,36.25,125.75
GR2_F2O31,"126 36.5,126.25 36.5,126.25 36.25,126 36.25,126 36.5",36.5,126.0,36.5,126.25,36.25,126.25,36.25,126.0
GR2_F2O32,"126.25 36.5,126.5 36.5,126.5 36.25,126.25 36.25,126.25 36.5",36.5,126.25,36.5,126.5,36.25,126.5,36.25,126.25
GR2_F2O41,"126.5 36.5,126.75 36.5,126.75 36.25,126.5 36.25,126.5 36.5",36.5,126.5,36.5,126.75,36.25,126.75,36.25,126.5
GR2_F2O42,"126.75 36.5,127 36.5,127 36.25,126.75 36.25,126.75 36.5",36.5,126.75,36.5,127.0,36.25,127.0,36.25,126.75
GR2_F2P31,"127 36.5,127.25 36.5,127.25 36.25,127 36.25,127 36.5",36.5,127.0,36.5,127.25,36.25,127.25,36.25,127.0
GR2_F2P32,"127.25 36.5,127.5 36.5,127.5 36.25,127.25 36.25,127.25 36.5",36.5,127.25,36.5,127.5,36.25,127.5,36.25,127.25
GR2_F2P41,"127.5 36.5,127.75 36.5,127.75 36.25,127.5 36.25,127.5 36.5",36.5,127.5,36.5,127.75,36.25,127.75,36.25,127.5
GR2_F2P42,"127.75 36.5,128 36.5,128 36.25,127.75 36.25,127.75 36.5",36.5,127.75,36.5,128.0,36.25,128.0,36.25,127.75
GR2_G1M31,"128 36.5,128.25 36.5,128.25 36.25,128 36.25,128 36.5",36.5,128.0,36.5,128.25,36.25,128.25,36.25,128.0
GR2_G1M32,"128.25 36.5,128.5 36.5,128.5 36.25,128.25 36.25,128.25 36.5",36.5,128.25,36.5,128.5,36.25,128.5,36.25,128.25
GR2_G1M41,"128.5 36.5,128.75 36.5,128.75 36.25,128.5 36.25,128.5 36.5",36.5,128.5,36.5,128.75,36.25,128.75,36.25,128.5
GR2_G1M42,"128.75 36.5,129 36.5,129 36.25,128.75 36.25,128.75 36.5",36.5,128.75,36.5,129.0,36.25,129.0,36.25,128.75
GR2_G1N31,"129 36.5,129.25 36.5,129.25 36.25,129 36.25,129 36.5",36.5,129.0,36.5,129.25,36.25,129.25,36.25,129.0
GR2_G1N32,"129.25 36.5,129.5 36.5,129.5 36.25,129.25 36.25,129.25 36.5",36.5,129.25,36.5,129.5,36.25,129.5,36.25,129.25
GR2_G1N41,"129.5 36.5,129.75 36.5,129.75 36.25,129.5 36.25,129.5 36.5",36.5,129.5,36.5,129.75,36.25,129.75,36.25,129.5
GR2_G1N42,"129.75 36.5,130 36.5,130 36.25,129.75 36.25,129.75 36.5",36.5,129.75,36.5,130.0,36.25,130.0,36.25,129.75
GR2_G1O31,"130 36.5,130.25 36.5,130.25 36.25,130 36.25,130 36.5",36.5,130.0,36.5,130.25,36.25,130.25,36.25,130.0
GR2_G1O32,"130.25 36.5,130.5 36.5,130.5 36.25,130.25 36.25,130.25 36.5",36.5,130.25,36.5,130.5,36.25,130.5,36.25,130.25
GR2_G1O41,"130.5 36.5,130.75 36.5,130.75 36.25,130.5 36.25,130.5 36.5",36.5,130.5,36.5,130.75,36.25,130.75,36.25,130.5
GR2_G1O42,"130.75 36.5,131 36.5,131 36.25,130.75 36.25,130.75 36.5",36.5,130.75,36.5,131.0,36.25,131.0,36.25,130.75
GR2_G1P31,"131 36.5,131.25 36.5,131.25 36.25,131 36.25,131 36.5",36.5,131.0,36.5,131.25,36.25,131.25,36.25,131.0
GR2_G1P32,"131.25 36.5,131.5 36.5,131.5 36.25,131.25 36.25,131.25 36.5",36.5,131.25,36.5,131.5,36.25,131.5,36.25,131.25
GR2_G1P41,"131.5 36.5,131.75 36.5,131.75 36.25,131.5 36.25,131.5 36.5",36.5,131.5,36.5,131.75,36.25,131.75,36.25,131.5
GR2_G1P42,"131.75 36.5,132 36.5,132 36.25,131.75 36.25,131.75 36.5",36.5,131.75,36.5,132.0,36.25,132.0,36.25,131.75
GR2_G2M31,"132 36.5,132.25 36.5,132.25 36.25,132 36.25,132 36.5",36.5,132.0,36.5,132.25,36.25,132.25,36.25,132.0
GR2_G2M32,"132.25 36.5,132.5 36.5,132.5 36.25,132.25 36.25,132.25 36.5",36.5,132.25,36.5,132.5,36.25,132.5,36.25,132.25
GR2_G2M41,"132.5 36.5,132.75 36.5,132.75 36.25,132.5 36.25,132.5 36.5",36.5,132.5,36.5,132.75,36.25,132.75,36.25,132.5
GR2_G2M42,"132.75 36.5,133 36.5,133 36.25,132.75 36.25,132.75 36.5",36.5,132.75,36.5,133.0,36.25,133.0,36.25,132.75
GR2_G2N31,"133 36.5,133.25 36.5,133.25 36.25,133 36.25,133 36.5",36.5,133.0,36.5,133.25,36.25,133.25,36.25,133.0
GR2_G2N32,"133.25 36.5,133.5 36.5,133.5 36.25,133.25 36.25,133.25 36.5",36.5,133.25,36.5,133.5,36.25,133.5,36.25,133.25
GR2_G2N41,"133.5 36.5,133.75 36.5,133.75 36.25,133.5 36.25,133.5 36.5",36.5,133.5,36.5,133.75,36.25,133.75,36.25,133.5
GR2_G2N42,"133.75 36.5,134 36.5,134 36.25,133.75 36.25,133.75 36.5",36.5,133.75,36.5,134.0,36.25,134.0,36.25,133.75
GR2_G2O31,"134 36.5,134.25 36.5,134.25 36.25,134 36.25,134 36.5",36.5,134.0,36.5,134.25,36.25,134.25,36.25,134.0
GR2_G2O32,"134.25 36.5,134.5 36.5,134.5 36.25,134.25 36.25,134.25 36.5",36.5,134.25,36.5,134.5,36.25,134.5,36.25,134.25
GR2_G2O41,"134.5 36.5,134.75 36.5,134.75 36.25,134.5 36.25,134.5 36.5",36.5,134.5,36.5,134.75,36.25,134.75,36.25,134.5
GR2_G2O42,"134.75 36.5,135 36.5,135 36.25,134.75 36.25,134.75 36.5",36.5,134.75,36.5,135.0,36.25,135.0,36.25,134.75
GR2_G2P31,"135 36.5,135.25 36.5,135.25 36.25,135 36.25,135 36.5",36.5,135.0,36.5,135.25,36.25,135.25,36.25,135.0
GR2_G2P32,"135.25 36.5,135.5 36.5,135.5 36.25,135.25 36.25,135.25 36.5",36.5,135.25,36.5,135.5,36.25,135.5,36.25,135.25
GR2_G2P41,"135.5 36.5,135.75 36.5,135.75 36.25,135.5 36.25,135.5 36.5",36.5,135.5,36.5,135.75,36.25,135.75,36.25,135.5
GR2_G2P42,"135.75 36.5,136 36.5,136 36.25,135.75 36.25,135.75 36.5",36.5,135.75,36.5,136.0,36.25,136.0,36.25,135.75
GR2_F1M33,"120 36.25,120.25 36.25,120.25 36,120 36,120 36.25",36.25,120.0,36.25,120.25,36.0,120.25,36.0,120.0
GR2_F1M34,"120.25 36.25,120.5 36.25,120.5 36,120.25 36,120.25 36.25",36.25,120.25,36.25,120.5,36.0,120.5,36.0,120.25
GR2_F1M43,"120.5 36.25,120.75 36.25,120.75 36,120.5 36,120.5 36.25",36.25,120.5,36.25,120.75,36.0,120.75,36.0,120.5
GR2_F1M44,"120.75 36.25,121 36.25,121 36,120.75 36,120.75 36.25",36.25,120.75,36.25,121.0,36.0,121.0,36.0,120.75
GR2_F1N33,"121 36.25,121.25 36.25,121.25 36,121 36,121 36.25",36.25,121.0,36.25,121.25,36.0,121.25,36.0,121.0
GR2_F1N34,"121.25 36.25,121.5 36.25,121.5 36,121.25 36,121.25 36.25",36.25,121.25,36.25,121.5,36.0,121.5,36.0,121.25
GR2_F1N43,"121.5 36.25,121.75 36.25,121.75 36,121.5 36,121.5 36.25",36.25,121.5,36.25,121.75,36.0,121.75,36.0,121.5
GR2_F1N44,"121.75 36.25,122 36.25,122 36,121.75 36,121.75 36.25",36.25,121.75,36.25,122.0,36.0,122.0,36.0,121.75
GR2_F1O33,"122 36.25,122.25 36.25,122.25 36,122 36,122 36.25",36.25,122.0,36.25,122.25,36.0,122.25,36.0,122.0
GR2_F1O34,"122.25 36.25,122.5 36.25,122.5 36,122.25 36,122.25 36.25",36.25,122.25,36.25,122.5,36.0,122.5,36.0,122.25
GR2_F1O43,"122.5 36.25,122.75 36.25,122.75 36,122.5 36,122.5 36.25",36.25,122.5,36.25,122.75,36.0,122.75,36.0,122.5
GR2_F1O44,"122.75 36.25,123 36.25,123 36,122.75 36,122.75 36.25",36.25,122.75,36.25,123.0,36.0,123.0,36.0,122.75
GR2_F1P33,"123 36.25,123.25 36.25,123.25 36,123 36,123 36.25",36.25,123.0,36.25,123.25,36.0,123.25,36.0,123.0
GR2_F1P34,"123.25 36.25,123.5 36.25,123.5 36,123.25 36,123.25 36.25",36.25,123.25,36.25,123.5,36.0,123.5,36.0,123.25
GR2_F1P43,"123.5 36.25,123.75 36.25,123.75 36,123.5 36,123.5 36.25",36.25,123.5,36.25,123.75,36.0,123.75,36.0,123.5
GR2_F1P44,"123.75 36.25,124 36.25,124 36,123.75 36,123.75 36.25",36.25,123.75,36.25,124.0,36.0,124.0,36.0,123.75
GR2_F2M33,"124 36.25,124.25 36.25,124.25 36,124 36,124 36.25",36.25,124.0,36.25,124.25,36.0,124.25,36.0,124.0
GR2_F2M34,"124.25 36.25,124.5 36.25,124.5 36,124.25 36,124.25 36.25",36.25,124.25,36.25,124.5,36.0,124.5,36.0,124.25
GR2_F2M43,"124.5 36.25,124.75 36.25,124.75 36,124.5 36,124.5 36.25",36.25,124.5,36.25,124.75,36.0,124.75,36.0,124.5
GR2_F2M44,"124.75 36.25,125 36.25,125 36,124.75 36,124.75 36.25",36.25,124.75,36.25,125.0,36.0,125.0,36.0,124.75
GR2_F2N33,"125 36.25,125.25 36.25,125.25 36,125 36,125 36.25",36.25,125.0,36.25,125.25,36.0,125.25,36.0,125.0
GR2_F2N34,"125.25 36.25,125.5 36.25,125.5 36,125.25 36,125.25 36.25",36.25,125.25,36.25,125.5,36.0,125.5,36.0,125.25
GR2_F2N43,"125.5 36.25,125.75 36.25,125.75 36,125.5 36,125.5 36.25",36.25,125.5,36.25,125.75,36.0,125.75,36.0,125.5
GR2_F2N44,"125.75 36.25,126 36.25,126 36,125.75 36,125.75 36.25",36.25,125.75,36.25,126.0,36.0,126.0,36.0,125.75
GR2_F2O33,"126 36.25,126.25 36.25,126.25 36,126 36,126 36.25",36.25,126.0,36.25,126.25,36.0,126.25,36.0,126.0
GR2_F2O34,"126.25 36.25,126.5 36.25,126.5 36,126.25 36,126.25 36.25",36.25,126.25,36.25,126.5,36.0,126.5,36.0,126.25
GR2_F2O43,"126.5 36.25,126.75 36.25,126.75 36,126.5 36,126.5 36.25",36.25,126.5,36.25,126.75,36.0,126.75,36.0,126.5
GR2_F2O44,"126.75 36.25,127 36.25,127 36,126.75 36,126.75 36.25",36.25,126.75,36.25,127.0,36.0,127.0,36.0,126.75
GR2_F2P33,"127 36.25,127.25 36.25,127.25 36,127 36,127 36.25",36.25,127.0,36.25,127.25,36.0,127.25,36.0,127.0
GR2_F2P34,"127.25 36.25,127.5 36.25,127.5 36,127.25 36,127.25 36.25",36.25,127.25,36.25,127.5,36.0,127.5,36.0,127.25
GR2_F2P43,"127.5 36.25,127.75 36.25,127.75 36,127.5 36,127.5 36.25",36.25,127.5,36.25,127.75,36.0,127.75,36.0,127.5
GR2_F2P44,"127.75 36.25,128 36.25,128 36,127.75 36,127.75 36.25",36.25,127.75,36.25,128.0,36.0,128.0,36.0,127.75
GR2_G1M33,"128 36.25,128.25 36.25,128.25 36,128 36,128 36.25",36.25,128.0,36.25,128.25,36.0,128.25,36.0,128.0
GR2_G1M34,"128.25 36.25,128.5 36.25,128.5 36,128.25 36,128.25 36.25",36.25,128.25,36.25,128.5,36.0,128.5,36.0,128.25
GR2_G1M43,"128.5 36.25,128.75 36.25,128.75 36,128.5 36,128.5 36.25",36.25,128.5,36.25,128.75,36.0,128.75,36.0,128.5
GR2_G1M44,"128.75 36.25,129 36.25,129 36,128.75 36,128.75 36.25",36.25,128.75,36.25,129.0,36.0,129.0,36.0,128.75
GR2_G1N33,"129 36.25,129.25 36.25,129.25 36,129 36,129 36.25",36.25,129.0,36.25,129.25,36.0,129.25,36.0,129.0
GR2_G1N34,"129.25 36.25,129.5 36.25,129.5 36,129.25 36,129.25 36.25",36.25,129.25,36.25,129.5,36.0,129.5,36.0,129.25
GR2_G1N43,"129.5 36.25,129.75 36.25,129.75 36,129.5 36,129.5 36.25",36.25,129.5,36.25,129.75,36.0,129.75,36.0,129.5
GR2_G1N44,"129.75 36.25,130 36.25,130 36,129.75 36,129.75 36.25",36.25,129.75,36.25,130.0,36.0,130.0,36.0,129.75
GR2_G1O33,"130 36.25,130.25 36.25,130.25 36,130 36,130 36.25",36.25,130.0,36.25,130.25,36.0,130.25,36.0,130.0
GR2_G1O34,"130.25 36.25,130.5 36.25,130.5 36,130.25 36,130.25 36.25",36.25,130.25,36.25,130.5,36.0,130.5,36.0,130.25
GR2_G1O43,"130.5 36.25,130.75 36.25,130.75 36,130.5 36,130.5 36.25",36.25,130.5,36.25,130.75,36.0,130.75,36.0,130.5
GR2_G1O44,"130.75 36.25,131 36.25,131 36,130.75 36,130.75 36.25",36.25,130.75,36.25,131.0,36.0,131.0,36.0,130.75
GR2_G1P33,"131 36.25,131.25 36.25,131.25 36,131 36,131 36.25",36.25,131.0,36.25,131.25,36.0,131.25,36.0,131.0
GR2_G1P34,"131.25 36.25,131.5 36.25,131.5 36,131.25 36,131.25 36.25",36.25,131.25,36.25,131.5,36.0,131.5,36.0,131.25
GR2_G1P43,"131.5 36.25,131.75 36.25,131.75 36,131.5 36,131.5 36.25",36.25,131.5,36.25,131.75,36.0,131.75,36.0,131.5
GR2_G1P44,"131.75 36.25,132 36.25,132 36,131.75 36,131.75 36.25",36.25,131.75,36.25,132.0,36.0,132.0,36.0,131.75
GR2_G2M33,"132 36.25,132.25 36.25,132.25 36,132 36,132 36.25",36.25,132.0,36.25,132.25,36.0,132.25,36.0,132.0
GR2_G2M34,"132.25 36.25,132.5 36.25,132.5 36,132.25 36,132.25 36.25",36.25,132.25,36.25,132.5,36.0,132.5,36.0,132.25
GR2_G2M43,"132.5 36.25,132.75 36.25,132.75 36,132.5 36,132.5 36.25",36.25,132.5,36.25,132.75,36.0,132.75,36.0,132.5
GR2_G2M44,"132.75 36.25,133 36.25,133 36,132.75 36,132.75 36.25",36.25,132.75,36.25,133.0,36.0,133.0,36.0,132.75
GR2_G2N33,"133 36.25,133.25 36.25,133.25 36,133 36,133 36.25",36.25,133.0,36.25,133.25,36.0,133.25,36.0,133.0
GR2_G2N34,"133.25 36.25,133.5 36.25,133.5 36,133.25 36,133.25 36.25",36.25,133.25,36.25,133.5,36.0,133.5,36.0,133.25
GR2_G2N43,"133.5 36.25,133.75 36.25,133.75 36,133.5 36,133.5 36.25",36.25,133.5,36.25,133.75,36.0,133.75,36.0,133.5
GR2_G2N44,"133.75 36.25,134 36.25,134 36,133.75 36,133.75 36.25",36.25,133.75,36.25,134.0,36.0,134.0,36.0,133.75
GR2_G2O33,"134 36.25,134.25 36.25,134.25 36,134 36,134 36.25",36.25,134.0,36.25,134.25,36.0,134.25,36.0,134.0
GR2_G2O34,"134.25 36.25,134.5 36.25,134.5 36,134.25 36,134.25 36.25",36.25,134.25,36.25,134.5,36.0,134.5,36.0,134.25
GR2_G2O43,"134.5 36.25,134.75 36.25,134.75 36,134.5 36,134.5 36.25",36.25,134.5,36.25,134.75,36.0,134.75,36.0,134.5
GR2_G2O44,"134.75 36.25,135 36.25,135 36,134.75 36,134.75 36.25",36.25,134.75,36.25,135.0,36.0,135.0,36.0,134.75
GR2_G2P33,"135 36.25,135.25 36.25,135.25 36,135 36,135 36.25",36.25,135.0,36.25,135.25,36.0,135.25,36.0,135.0
GR2_G2P34,"135.25 36.25,135.5 36.25,135.5 36,135.25 36,135.25 36.25",36.25,135.25,36.25,135.5,36.0,135.5,36.0,135.25
GR2_G2P43,"135.5 36.25,135.75 36.25,135.75 36,135.5 36,135.5 36.25",36.25,135.5,36.25,135.75,36.0,135.75,36.0,135.5
GR2_G2P44,"135.75 36.25,136 36.25,136 36,135.75 36,135.75 36.25",36.25,135.75,36.25,136.0,36.0,136.0,36.0,135.75
GR2_F3A11,"120 36,120.25 36,120.25 35.75,120 35.75,120 36",36.0,120.0,36.0,120.25,35.75,120.25,35.75,120.0
GR2_F3A12,"120.25 36,120.5 36,120.5 35.75,120.25 35.75,120.25 36",36.0,120.25,36.0,120.5,35.75,120.5,35.75,120.25
